,SDSS9,JINGLEID,IDNUM,SDSSID,OBJID,SPECOBJID,PLATE,MJD,FIBERID,RA,DEC,Z,Z_ERR,DL,AGNCLASS,N2HA,O3HB,Z_PP04_N2,Z_PP04_O3N2,Z_MZR,LOGMSTAR,LOGMSTAR_MAGPHYS,LOGMSTAR_MAGPHYS_ERR,LOGMSTAR_GRASIL,LOGMSTAR_WISE,LOGMSTAR_WISE_ERR,LOGMSTAR_CHANG,LOGMSTAR_CHANG_ERR,LOGMSTAR_MPAJHU,LOGMSTAR_MPAJHU_ERR,LOGMSTAR_BC03,LOGMSTAR_BC03_ERR,LOGMUST,CINDEX,AXISRATIO,INCL,PETRORAD_KPC,PETROR50_KPC,RE_R,LOGSFR_MPAJHU,LOGSFR_MPAJHU_ERR,LOGSFR_CHANG,LOGSFR_CHANG_ERR,LOGSFR_IRNUV,LOGSFR_IRNUV_ERR,LOGSFR_IRFUV,LOGSFR_IRFUV_ERR,LOGSFR_MAGPHYS,LOGSFR_MAGPHYS_ERR,LOGSFR_GRASIL,LOGSFR_NUVCE01,LOGSFR_NUVCE01_ERR,LOGSFR_NUVJRM,LOGSFR_NUVJRM_ERR,LOGSFR_FUVCE01,LOGSFR_FUVCE01_ERR,LOGSFR_FUVJRM,LOGSFR_FUVJRM_ERR,AIRX,FUVK,LOGL12UM,LOGMHALO_TEMPEL14,GROUPRANK_TEMPEL14,GROUPCLASS,MORPH_ZOO,MORPH_JINGLE,MORPH_TEMPEL14,DETFLAG_850,F850,F850ERR,SN850,F850_CORR,F850ERR_CORR,LOGL850,LOGL850ERR,F850_BEAM,LOGL850_BEAM,LOGL850ERR_BEAM,SN850_BEAM,LOGLIR_GRASIL,LOGLIR_MAGPHYS,LOGMDUST_GRASIL,LOGMDUST_MAGPHYS,FLAG_RXA,CO_APCOR,RMS_CO21,ICO21,FLAG_CO,LOGLCO21,LOGLCO21_ERR,SNCO21,ALPHACO_A17,ALPHACO_MW,LOGMH2,LOGMH2_ERR,LOGMH2_PRED,FIRST_FLUX,FIRST_FLUX_ERR,HIREFERENCE,HIFLAG,LOGMHI,LOGMHIMS,BDec,BDecerr,HA SNR,HB SNR,logMDust,logMDust uperr,logMDust lowerr,MPA LBdec,MPA LBdec err
68,J125818.62+271838.9,JINGLE64 ,64,5087-301-4-0272-0109,1237667323260698733,2523184092376229888,2241,54169,154,194.577616,27.310822,0.02472,1e-05,107.88012,1,-0.60803455,-0.0063120197,8.529586,8.537448,8.422222,9.404043,9.082,0.057499886,9.683088,10.023358,0.050189376,9.59,0.125,9.588738,0.11261034,9.7625475,0.16999489,7.846875,2.4437258,0.52762294,58.953503,3.9068499,1.8209896,4.3752646,0.012570092,0.14567271,-0.008,0.1225,-0.0060564065,0.0038680877,-0.02827432,0.005419918,0.057,0.0375,0.51172644,-0.036212165,0.04248533,0.025305841,0.024582706,-0.0087739155,0.044315763,0.053078443,0.026903199,1.2723147,2.9409125,9.19067,15.114897,315,3,1,1,1,1,0.0276,0.0052,5.4,0.0272,0.0052,7.5409627,0.083026886,0.0122,7.1927533,0.18866894,2.3018866,10.037362,10.12287,6.3448005,6.790637,2,0.94232064,0.00124844,0.521318,1,8.035594,0.106731504,4.303427,8.614183,4.35,8.770994,0.106731504,9.18,4.6433334,0.13961768,1,2,9.316072,-0.08797073,0.46536338329315186,0.02149994671344757,33.99788284301758,28.068286895751953,7.599553,0.05022,0.049953,0.6700339644781484,0.016432386341104083
69,J132202.09+311642.1,JINGLE65 ,65,4623-301-3-0259-0011,1237665329858150411,2369057570733189120,2104,53852,597,200.508737,31.278382,0.02481,1e-05,108.28017,1,-0.41451097,-0.73079216,8.722244,8.831209,8.735283,10.236669,10.26,0.01999998,10.272919,10.51237,0.048188727,10.26,0.08500004,10.318555,0.086688995,10.196034,0.16359286,8.997839,2.6215174,0.41985044,66.25706,3.8768458,1.7860409,4.63205,0.1777001,0.19741456,-0.013,0.13250001,0.16462913,0.0023943128,0.1256077,0.0017795907,0.032,0.012499999,0.28360632,0.24303804,0.039706923,0.31175384,0.069910824,0.2787536,0.04114369,0.34830487,0.07205783,1.957616,5.4254866,9.476208,13.272173,6,3,1,1,1,1,0.014,0.0068,4.4,0.0135,0.0068,7.2399426,0.21875574,0.011899999,7.1851554,0.094887875,4.576923,10.203909,10.36903,7.4486856,7.1886473,2,0.9411947,0.00231216,1.89303,1,8.598825,0.06993285,7.155742,2.8618402,4.35,9.334225,0.06993285,9.17,3.049938,0.13479786,0,0,0.0,0.0,0.5180338621139526,0.02156979590654373,43.60491943359375,28.774433135986328,7.936023,0.035055,0.035629,0.6340993749772283,0.01873224791387474
70,J131432.45+304220.8,JINGLE66 ,66,4599-301-1-0179-0075,1237665225699950667,2368963562489014272,2104,53852,255,198.635228,30.705784,0.02491,1e-05,108.72473,-1,0.12827124,-99.0,9.651796,8.7268915,8.778481,10.973947,10.73,0.075000286,10.772039,10.973061,0.050873533,10.86,0.125,10.846181,0.10125494,11.175883,0.16481633,8.536362,2.8449216,0.8451605,32.621532,12.1941395,5.337091,9.069456,-0.4508599,0.7638173,-0.308,0.59,-99.0,-99.0,-99.0,-99.0,0.412,0.060000002,0.8204146,0.372912,0.08281039,0.38201705,0.027030775,0.42324588,0.08194235,0.4345689,0.027143406,-99.0,,9.643785,0.0,1,1,1,1,0,1,0.0912,0.0143,10.7,0.0909,0.0143,8.071732,0.068321355,0.0,0.0,0.0,0.0,10.848825,10.406029,7.541961,7.932981,0,0.7587731,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93,0.0,0.0,0,0,0.0,0.0,0.3223471939563751,0.10983859747648239,6.556999683380127,3.2817928791046143,8.399382000000001,0.045758999999999994,0.045362,0.5127921762767196,0.10901023787568098
71,J133619.63+332524.3,JINGLE67 ,67,4552-301-3-0206-0162,1237665024911999138,2374635661656352768,2109,53468,410,204.081827,33.423438,0.02493,1e-05,108.81365,2,-0.3185839,-0.21286249,8.840812,8.696169,8.777313,10.80136,10.68,0.06500006,10.693838,10.739429,0.04853809,10.76,0.07499981,10.726489,0.094750404,10.854673,0.19198982,9.198822,3.0057158,0.53310746,58.571175,5.2554245,2.4254577,5.1718516,-0.4402199,0.5191504,-0.838,1.8824999,-0.54381716,0.023418365,-0.60679233,0.015745858,-0.583,0.067499995,-0.32104096,-0.08092192,0.06802203,-0.14266749,0.036191203,-0.050610002,0.06831599,-0.11350928,0.03384113,0.95560426,6.420751,9.078714,14.052529,13,3,1,1,0,1,0.0079,0.0021,3.7,0.0075,0.0021,6.988939,0.12160245,0.0,0.0,0.0,0.0,9.861869,9.980957,7.347959,7.1708484,0,0.92224604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49,0.0,0.0,0,0,0.0,0.0,0.5605161190032959,0.03711913898587227,38.15802001953125,16.44277000427246,7.723278,0.035795999999999994,0.036488,0.6761776923410258,0.030244363258242944
72,J133306.57+330903.7,JINGLE68 ,68,4552-301-2-0202-0175,1237665024374866095,2374643633115654144,2109,53468,439,203.277383,33.151051,0.02496,1e-05,108.94703,1,-0.48102897,-0.6916296,8.649443,8.797392,8.6437645,9.996969,9.827,0.057500362,9.915766,10.404228,0.05184478,9.99,0.09499979,9.976234,0.08426523,10.255035,0.120196454,7.761715,2.02308,0.7476911,42.04623,9.409954,4.5836253,9.45802,-0.015179905,0.26106012,0.017,0.14,0.25622633,0.007924525,0.17041351,0.011064453,0.162,0.010000005,0.4163881,0.20682588,0.05125214,0.14612803,0.024816826,0.19033168,0.058839895,0.117271274,0.029837029,0.57435495,3.171832,9.280086,12.975103,2,3,1,1,1,1,-0.0033,0.0061,2.4,-0.0049,0.0061,0.0,0.0,0.0049,6.8051376,0.19498935,2.2272727,10.475171,10.239049,7.157291,7.3302107,2,0.762203,0.00182,0.985,1,8.320374,0.099838115,4.640011,3.073492,4.35,9.055773,0.099838115,9.2,0.0,0.0,0,0,0.0,0.0,0.5442299246788025,0.03865363076329231,40.23332214355469,15.030033111572266,7.933946000000001,0.042706,0.045325,0.5983830631111322,0.025526591146886223
73,J133303.09+343301.3,JINGLE69 ,69,4576-301-6-0548-0093,1237665129624240221,2243967230842791936,1993,53762,177,203.262898,34.550381,0.02497,1e-05,108.99149,1,-0.5687459,-0.21918179,8.564149,8.618139,8.565203,9.604439,9.542,0.11000013,9.483913,9.944908,0.04958449,9.63,0.09499979,9.651705,0.08984709,9.714531,0.14952126,8.109721,2.572946,0.29572293,74.461266,5.6927013,2.3140712,6.469884,-0.3756999,0.26423305,-0.403,0.11750001,-0.45177302,0.008777565,-0.5232629,0.008195474,-0.588,0.095,-0.14808688,-0.32790214,0.046201542,-0.5086383,0.042028498,-0.3098039,0.053178914,-0.49485004,0.04071511,1.2147896,4.5692925,8.794002,14.052529,41,3,1,1,1,1,0.0125,0.0034,4.3,0.0123,0.0034,7.205201,0.12004889,0.0,0.0,0.0,0.0,9.894335,9.715,6.574776,6.879956,0,0.9037995,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.85,0.0,0.0,0,0,0.0,0.0,0.4789414703845978,0.030869869515299797,40.34941101074219,16.806976318359375,7.5520369999999994,0.063837,0.059088999999999996,0.584229493409567,0.02300710364638947
74,J133238.95+252628.2,JINGLE70 ,70,4670-301-1-0045-0021,1237665530633846805,2527681920221865984,2245,54208,133,203.162318,25.441171,0.02505,1e-05,109.34723,2,-0.2527406,-0.3862201,8.932257,8.772713,8.7668915,10.652434,10.51,0.10500002,10.537794,10.721742,0.048351586,10.6,0.07999992,10.686467,0.09562588,10.638568,0.18176705,8.807257,2.9496982,0.4310237,65.514114,7.024008,3.072192,6.2148666,-0.06758991,0.36695603,-0.808,1.9524999,0.07581204,0.008770505,0.04012088,0.0054124165,-0.058,0.065000005,0.011359452,0.23299612,0.030476805,0.13033378,0.019301975,0.26951295,0.030353915,0.16136801,0.017970806,1.6438574,5.7210217,9.433808,0.0,1,1,1,1,1,1,-0.0193,0.0105,1.8,-0.0194,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,10.200718,10.30103,7.7440486,7.4401217,0,0.9018112,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.52,0.0,0.0,0,0,0.0,0.0,0.37219879031181335,0.047313135117292404,22.95224380493164,8.373926162719727,8.035279,0.044261,0.051789999999999996,0.6400647713292928,0.05074053312925381
75,J141658.36+013825.5,JINGLE71 ,71,1458-301-2-0597-0085,1237651735771938901,600134920370677760,533,51994,110,214.243189,1.640432,0.02506,1e-05,109.3917,1,-0.53199124,-0.36728334,8.598477,8.677293,8.536842,9.656362,9.447,0.015000343,9.78458,10.258583,0.049437784,9.66,0.07499981,9.738427,0.08839464,9.824878,0.1333773,8.117263,2.4199803,0.86751896,30.10997,4.121002,1.9572481,3.7512035,-0.017629903,0.20121744,0.237,0.0925,0.21714205,0.006072473,0.12598372,0.007136629,0.167,0.065,0.28520232,0.20682588,0.05125214,0.2121876,0.013321917,0.20412,0.057001147,0.2121876,0.0159863,0.80699867,2.9679596,9.310596,12.200225,2,3,1,1,1,1,0.0053,0.0048,3.7,0.0037,0.0048,6.6866813,0.5634091,0.0,0.0,0.0,0.0,10.307122,10.157154,7.0261073,7.0034604,1,0.9409176,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,1.6716832,0.14975843,1,1,9.584173,-0.07218838,0.4985434412956238,0.022346502169966698,42.055397033691406,26.318044662475586,7.681717,0.043982,0.046854,0.5516523743773235,0.014533340467733294
76,J133451.23+340319.8,JINGLE180,180,4576-301-5-0551-0038,1237665129087565862,2243933970616051712,1993,53762,56,203.713482,34.055519,0.02509,1e-05,109.5251,1,-0.5007785,-0.75991404,8.629214,8.8129225,8.736885,10.375529,10.27,0.08500004,10.340513,10.499857,0.04857662,10.38,0.09000015,10.381548,0.09490061,10.376862,0.22137077,8.670428,2.3796728,0.3720135,69.418274,5.997307,2.7800071,7.61542,0.2247401,0.17868733,0.062,0.1475,0.051077303,0.003024842,0.04138774,0.003621072,-0.128,0.042499997,0.3512629,0.120573945,0.049351644,0.09342169,0.017511874,0.16731735,0.05022453,0.13353892,0.01916005,2.2551095,5.33136,9.397589,14.052529,26,3,1,1,1,1,0.0288,0.0047,8.3,0.0269,0.0047,7.54929,0.075880446,0.0,0.0,0.0,0.0,10.239239,10.253338,7.5163903,7.548635,1,0.86941624,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24,0.0,0.0,0,0,0.0,0.0,0.5511111617088318,0.0339120589196682,38.415191650390625,17.93509864807129,8.109249,0.036327,0.040562,0.7492388364019675,0.02672479086904823
77,J125809.22+284230.8,JINGLE152,152,5071-301-1-0503-0085,1237667252945748053,2264246618893084672,2011,53499,225,194.538441,28.708561,0.02537,1e-05,110.770546,0,-0.50169235,-99.0,8.628293,-99.0,8.741531,10.330288,10.3,0.010000229,10.517852,10.610423,0.049219474,10.33,0.09000015,10.342658,0.09363842,10.476162,0.20561966,8.194501,2.3396235,0.34057397,71.48936,10.108507,4.730481,12.488697,-0.020739906,0.25043303,0.157,0.1425,0.2305964,0.004345012,0.17492299,0.0033212178,0.022,0.01,0.15416324,0.2121876,0.039965753,0.28780174,0.0134317875,0.23299612,0.043175474,0.31597033,0.012588246,1.516299,4.809556,9.511071,15.114897,111,3,1,1,1,1,0.0268,0.0069,5.3,0.0247,0.0069,7.522056,0.12132113,0.0103,7.1421967,0.08854547,4.9047623,10.269243,10.330414,7.720693,7.628287,2,0.74481845,0.00388,2.131,1,8.6697645,0.09909697,4.679557,3.54121,4.35,9.405165,0.09909697,9.31,0.0,0.0,1,1,9.612943,-0.71734524,0.5818750262260437,0.045674774795770645,39.651329040527344,13.452775955200195,8.251959,0.031929,0.031580000000000004,0.7528267021070132,0.03278445449245458
78,J130037.86+280328.6,JINGLE72 ,72,5087-301-6-0275-0183,1237667324334637239,2523263257213429760,2241,54169,442,195.157753,28.057967,0.02553,1e-05,111.482445,1,-0.451988,-0.67166007,8.680325,8.800295,8.634754,9.949668,9.792,0.01,10.156548,10.564454,0.04862569,9.92,0.11000013,10.022773,0.10737467,9.87465,0.14973746,8.248131,2.4128003,0.40938544,66.950966,5.301533,2.5538504,6.8203263,0.2804001,0.2608366,0.787,0.22750002,0.5008375,0.003335913,0.42291155,0.0028005461,0.642,0.01,0.6513004,0.61384183,0.023246907,0.61278385,0.012711058,0.63848925,0.024959454,0.63848925,0.012978915,1.3778818,4.139638,9.717045,15.114897,170,3,1,1,1,1,0.0275,0.0051,5.4,0.0266,0.0051,7.5598054,0.08326699,0.0252,7.536324,0.094786495,4.581818,10.564139,10.700876,7.7683682,7.4060287,2,0.8874662,0.00323,3.94,1,8.942174,0.0542302,10.430014,3.270608,4.35,9.677574,0.0542302,8.91,0.0,0.0,0,0,0.0,0.0,0.5339536666870117,0.02403721585869789,38.56394577026367,27.174781799316406,8.143884,0.029595999999999997,0.028539,0.6623736120142218,0.018003638252472833
79,J122337.49-002821.3,JINGLE73 ,73,756-301-2-0468-0185 ,1237648720696443065,324266353550714880,288,52000,26,185.90621,-0.472588,0.02554,1e-05,111.52694,1,-0.4999125,-0.40788546,8.630089,8.700551,8.557829,9.72228,9.517,0.01,9.666277,10.162003,0.04957821,9.74,0.099999905,9.773306,0.07989359,9.87243,0.14721763,7.814649,2.1069584,0.5863302,54.786125,5.89559,2.9665458,7.0484943,0.0320801,0.24903813,-0.078,0.1125,0.002174855,0.0074528693,-0.10258446,0.009327332,-0.063,0.01,0.16690047,-0.031517047,0.04669833,-0.1023729,0.016492194,-0.040958595,0.052497137,-0.124938734,0.023162372,0.5834931,3.4817376,9.032612,0.0,1,1,1,1,1,1,0.032,0.0066,5.0,0.0309,0.0066,7.625229,0.09276193,0.0,0.0,0.0,0.0,10.225684,9.943,6.90781,7.090963,0,0.86419195,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12,0.0,0.0,0,0,0.0,0.0,0.48772135376930237,0.03691248595714569,28.11544418334961,14.968877792358398,7.749383,0.05439600000000001,0.052646000000000005,0.5655375514269747,0.01836675515642403
80,J125837.28+271035.8,JINGLE74 ,74,5087-301-4-0273-0090,1237667323260764250,2522033722530752512,2240,53823,65,194.655342,27.176613,0.02557,1e-05,111.66045,1,-0.5078099,-0.4313033,8.622159,8.705518,8.496782,9.610451,9.317,0.022500038,9.550824,10.241082,0.05123891,9.62,0.07499981,9.66156,0.07274103,9.75626,0.10959462,7.852545,2.1911418,0.726736,43.851837,4.4758654,2.2401927,4.6839757,0.18820009,0.20346616,0.287,0.085,0.29518837,0.005925269,0.24399862,0.008386292,0.302,0.03750001,0.6394958,0.20139714,0.035508353,0.2600714,0.021476101,0.1986571,0.038481787,0.26717174,0.023475379,0.7725259,1.9285637,9.365184,15.114897,181,3,1,1,1,1,0.0173,0.0056,6.3,0.0156,0.0056,7.329434,0.15590058,0.0121,7.2190948,0.093319476,4.6538463,10.456815,10.3042755,6.607177,7.1000257,2,0.92275536,0.00438,1.02,2,8.412165,0.0,2.6399975,4.6495047,4.35,9.147564,0.0,9.42,0.0,0.0,1,1,9.361316,-0.24913502,0.5634685158729553,0.023585345596075058,45.72259521484375,28.019859313964844,7.7978380000000005,0.044128,0.043,0.594899935745009,0.014124514599769333
81,J133538.40+255230.9,JINGLE75 ,75,5087-301-3-0329-0028,1237667322727563292,2527676697541634048,2245,54208,114,203.910036,25.875259,0.02562,1e-05,111.882965,1,-0.45870048,-0.599113,8.673065,8.774932,8.72863,10.448959,10.22,0.03000021,10.336563,10.548011,0.048743118,10.43,0.08500004,10.415935,0.0916872,10.564815,0.1950155,8.248786,2.1899948,0.43971333,64.93462,8.68945,4.245118,10.744187,-0.3152599,0.32132918,-0.483,0.5675,0.07826604,0.0072080973,0.01813348,0.008585471,-0.023,0.025,0.38493744,0.064457975,0.06739053,0.0128372125,0.012649354,0.07188199,0.07360924,0.0128372125,0.016865805,0.81661326,4.1335073,9.265146,12.073457,1,2,1,1,1,1,0.0156,0.0055,4.3,0.015,0.0055,7.31413,0.1592413,0.0,0.0,0.0,0.0,10.445195,10.1017475,7.106486,7.432007,0,0.7750777,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.79,0.0,0.0,1,1,9.771634,-0.67732525,0.4756689667701721,0.03154672682285309,41.01004409790039,16.21392822265625,8.001244999999999,0.05441699999999999,0.059565999999999994,0.6040339857735977,0.02787398856733846
82,J125835.18+273547.0,JINGLE76 ,76,5087-301-5-0273-0020,1237667323797635092,2522158791978412032,2240,53823,520,194.646608,27.596408,0.02564,1e-05,111.971985,2,-0.22082597,-0.40164754,8.97972,8.787863,8.768608,10.77153,10.53,0.10499954,10.60846,10.953253,0.048140064,10.81,0.09000015,10.835575,0.085577965,10.851721,0.18605107,9.191664,2.6016989,0.8241742,35.31102,4.1770616,1.9647822,3.9122987,0.7093301,0.2975509,0.637,0.15,0.23545115,0.0054628933,0.09208712,0.0033953846,-0.183,0.04,0.6723886,0.43136376,0.027344467,0.37474832,0.014659729,0.4487063,0.029365107,0.38738984,0.016019057,1.0167137,6.1286454,9.548157,15.114897,26,3,2,2,0,1,0.0059,0.0054,2.3,0.0039,0.0054,6.729794,0.6013308,0.0,0.0,0.0,0.0,10.638498,10.41946,7.1445475,7.101747,1,0.9389675,0.0042323,1.6381795,2,8.568999,0.0,2.9711237,2.8267775,4.35,9.3043995,0.0,9.71,1.6658586,0.18290986,0,0,0.0,0.0,0.4556977152824402,0.026327747851610184,41.590030670166016,19.035438537597656,7.834906,0.03383,0.037476999999999996,0.6833920543301193,0.03688524149981244
83,J132856.70+325244.0,JINGLE77 ,77,4552-301-1-0197-0018,1237665023837667346,2377921003507443712,2112,53534,74,202.236268,32.878888,0.02564,1e-05,111.971985,2,-0.17289785,-0.04469661,9.05503,8.688975,8.706257,10.572865,10.1,0.01,10.526944,-99.0,-99.0,10.53,0.09000015,10.486244,0.09344339,10.765847,0.20116438,8.570581,2.2857127,0.90367335,25.587399,4.915137,2.3954134,4.4859905,0.2969101,0.32577857,0.782,0.155,0.12028832,0.013325937,-0.3320923,0.021223998,0.477,0.01,0.737646,0.7242759,0.041790597,0.67851835,0.010925647,0.744293,0.044603217,0.69548166,0.011382718,-99.0,4.8174,9.892333,0.0,1,1,1,1,0,1,0.1072,0.0184,5.7,0.0999,0.0185,8.138295,0.080424905,0.023,7.5004573,0.17560603,2.4731183,10.744408,10.783546,7.493435,7.4243917,2,0.91605014,0.00918,4.671,1,9.019847,0.099088736,4.68,4.691152,4.35,9.755247,0.099088736,9.83,12.426208,0.11522435,0,0,0.0,0.0,0.4774445593357086,0.025498420000076294,42.78730392456055,20.824382781982422,8.142073,0.034747,0.033104,0.6519533752899082,0.029618516757780197
84,J141330.00+001109.0,JINGLE78 ,78,752-301-4-0466-0186 ,1237648704590184634,342366782285178880,304,51609,339,213.375002,0.185844,0.02574,1e-05,112.41708,1,-0.45039997,-0.5251744,8.682054,8.753927,8.603802,9.755764,9.677,0.097500324,9.595972,10.074098,0.05005863,9.79,0.10000038,9.809789,0.084935665,9.866525,0.14551544,8.251117,2.5448678,0.31072912,73.46247,4.826947,2.2039852,6.1814814,-0.0695099,0.2096073,-0.423,0.135,-0.20877254,0.006651781,-0.3019354,0.0074525103,-0.263,0.017499998,0.15733632,-0.18708666,0.06681454,-0.23657201,0.022463508,-0.18708666,0.07349599,-0.24412514,0.022857603,0.786579,3.979208,8.921424,0.0,1,1,1,1,1,1,0.0099,0.0044,4.1,0.0093,0.0044,7.110658,0.20547265,0.0,0.0,0.0,0.0,10.074838,9.870111,6.6372075,7.03583,0,0.91000926,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84,0.0,0.0,0,0,0.0,0.0,0.4991535544395447,0.02620531991124153,37.603946685791016,22.09161949157715,7.590510000000001,0.064343,0.064475,0.6976296016738948,0.019607224380754445
85,J134018.24+320911.2,JINGLE79 ,79,4576-301-1-0561-0079,1237665126940737615,2374532582441248768,2109,53468,35,205.076024,32.153136,0.02578,1e-05,112.595116,1,-0.4199034,-0.4749596,8.716065,8.747618,8.616146,9.802075,9.722,0.11250019,9.756287,10.116395,0.049907815,9.84,0.10500002,9.820685,0.08595848,10.062051,0.17141132,8.134605,2.213553,0.6369082,51.035698,5.3868876,2.6489215,6.082408,-0.1337499,0.28038195,-0.453,0.16499999,-0.08999754,0.008818796,-0.15777802,0.010878236,-0.148,0.0124999955,0.141659,-0.14266749,0.04825494,-0.25181198,0.04653155,-0.14874166,0.055051416,-0.28399667,0.05846272,0.56193227,2.8560307,8.941126,12.594234,1,2,1,1,1,1,-0.002,0.0049,1.9,-0.0026,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,10.112964,9.865459,6.7033386,6.789581,0,0.88844705,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0,0,0.0,0.0,0.47717979550361633,0.046780556440353394,34.20737075805664,10.686565399169922,7.496355,0.069378,0.06896000000000001,0.5632637321753939,0.02733059254331039
86,J084325.99+025420.9,JINGLE80 ,80,2126-301-3-0078-0301,1237654605312950573,635137327143872512,564,52224,472,130.858324,2.905821,0.02605,1e-05,113.79729,1,-0.4435689,-0.5000001,8.689537,8.748057,8.58692,9.84214,9.617,0.13499975,9.843933,10.1956005,0.048998438,9.87,0.099999905,9.896548,0.09103298,9.973202,0.18707222,8.254316,2.4676442,0.31095195,73.44768,4.659361,2.142683,5.694642,-0.2196799,0.23251955,-0.493,0.18499999,-0.20554784,0.01691424,-99.0,-99.0,-0.288,0.099999994,0.5124016,-0.031517047,0.58372915,-0.24412514,0.022857603,0.0,0.6123552,-0.23657201,0.029951345,1.5804981,,9.085674,11.728933,3,3,1,1,1,1,0.0125,0.0044,4.0,0.0121,0.0044,7.23556,0.15792526,0.0,0.0,0.0,0.0,10.449178,9.9370165,6.7529716,7.052309,0,0.92155695,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.78,0.0,0.0,1,1,9.594547,-0.24759293,0.5159600973129272,0.01886056177318096,59.78040313720703,30.76712417602539,7.67715,0.072545,0.085132,0.6362048322271309,0.014495218702216234
87,J133845.88+302849.5,JINGLE173,173,4599-301-2-0214-0081,1237665226239115345,2357742771432876032,2094,53851,394,204.691173,30.480433,0.02607,1e-05,113.88635,2,-0.25353178,-0.3864468,8.931107,8.772532,8.706257,10.343833,10.1,0.07999992,10.309619,10.46632,0.04922339,10.38,0.08500004,10.396253,0.08983755,10.504488,0.20591298,8.71717,2.8611064,0.3971479,67.76042,5.008668,2.2707052,5.1610665,0.19008009,0.31358504,-0.043,0.14750001,0.123151354,0.007408725,0.08701354,0.00899317,0.137,0.027499996,0.38213184,0.13987908,0.031470615,0.064457975,0.022463508,0.15836251,0.03317527,0.07554698,0.025546731,0.8902879,3.9289403,9.294627,0.0,1,1,1,1,1,1,0.0184,0.0081,4.2,0.018,0.0081,7.4087267,0.19543253,0.0157,7.349354,0.10788207,4.025641,10.28539,10.208979,7.4952154,7.314078,2,0.9300284,0.0012191,1.0426409,1,8.383115,0.075252555,6.506088,3.2700512,4.35,9.118515,0.075252555,9.15,0.0,0.0,0,0,0.0,0.0,0.49986186623573303,0.04698607325553894,33.73908233642578,11.210394859313965,7.8870190000000004,0.03943,0.040562,0.6956933922173562,0.040709718963646675
88,J133514.79+250241.1,JINGLE81 ,81,5116-301-6-0215-0091,1237667448884756571,2527657730966054912,2245,54208,45,203.811659,25.044749,0.02609,1e-05,113.975426,1,-0.38176876,-0.8169304,8.760845,8.869251,8.723358,10.372493,10.19,0.05000019,10.359532,10.497699,0.048815224,10.36,0.07999992,10.401266,0.08868551,10.493519,0.19999485,8.626942,2.5126781,0.82954127,34.279118,5.677345,2.58076,4.851549,0.5045601,0.12459606,0.252,0.095000006,-99.0,-99.0,-99.0,-99.0,0.137,0.027500004,-0.0041615786,0.08635984,0.06407623,0.18752071,0.03384113,0.13672057,0.06340065,0.23804611,0.032634843,-99.0,,9.355785,11.019413,1,2,1,1,1,1,0.0122,0.005,3.7,0.0113,0.005,7.2072115,0.19216569,0.0099,7.1497684,0.25004834,1.7368422,10.12538,10.261024,7.562374,7.146128,2,0.910025,0.0021818,1.100076,1,8.407073,0.08479357,5.614755,2.924735,4.35,9.142473,0.08479357,9.39,2.8282635,0.14164795,0,0,0.0,0.0,0.5890227556228638,0.021042224019765854,54.11070251464844,32.70931625366211,7.803577000000001,0.033828,0.033878,0.7198458053093195,0.022401923467112145
89,J142653.06+005746.3,JINGLE82 ,82,1462-301-1-0610-0167,1237651752415789223,601233332537157632,534,51997,10,216.721118,0.962874,0.02617,1e-05,114.33173,1,-0.71242535,-0.017378757,8.44758,8.507585,8.515413,9.520983,9.377,0.01,9.559991,9.988213,0.05109444,9.54,0.09000015,9.611229,0.088546276,9.549683,0.17011864,7.814722,2.3271773,0.23586278,78.551506,5.434675,2.4448214,6.867966,0.032000095,0.20817444,-0.068,0.095,-0.15308772,0.0072234636,-0.24888709,0.008744219,-0.203,0.01,0.060619086,-0.20065945,0.055148505,-0.24412514,0.038096007,-0.20760831,0.06304275,-0.2596373,0.04737758,0.6863294,3.3212147,8.915357,12.180208,3,3,1,1,1,1,0.0071,0.0037,2.1,0.0063,0.0037,6.956185,0.25506184,0.0,0.0,0.0,0.0,10.119202,9.80209,6.8015246,7.0207753,0,0.89717585,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.13,0.0,0.0,1,1,9.567769,0.04678631,0.5196000933647156,0.030169645324349403,27.616357803344727,22.031877517700195,7.616391999999999,0.054786,0.056701,0.5753227789838063,0.012509249755975296
