,Unnamed: 0,Unnamed: 0.1,Z,Z err,H alpha flux,H alpha flux error,H beta flux,H beta flux error,BDec,BDec Err,objid,expAB_r,RA,DEC,StarMass,StarMass P16,StarMass P84,SFR,SFR P16,SFR P84,SFR err,SFR FLAG,SFR ENTROPY,GALAXY CLASS,12+LOG OH,12+LOG OH P16,12+LOG OH P84,12+LOG OH err,EB-V,NUMID,Inclination
3223,6141,59188,0.019143047,5.7897296e-06,370.8212,4.6918674000000005,112.23311,3.1985366,0.51904356,0.004098618730873222,588015509809594452,0.5170316,7.71736,0.52871513,9.052558,9.000912,9.126379,-0.36147338,-0.5995081,-0.06339692,-0.33145252,0.0,-4.5150884470272645,1,8.614788,8.591248,8.65879,8.625019,0.028641786,6141,58.86665310667167
3225,6144,59198,0.0593815,6.3336715e-06,727.4539,7.291144999999998,187.09082,3.7727845,0.58975303,0.0025152459607862697,588015509272592573,0.8086866,7.436258299999999,0.16908295,9.511578,9.186923,9.685218,0.33040124,0.09338022,0.72310615,0.40824318,0.0,-4.515961740009008,1,8.789702,8.776189,8.800877,8.788532,0.02374195,6144,36.03219353841097
3228,6149,59287,0.04527778,5.5134487000000005e-06,376.76846,4.391587,112.15882,3.0134773,0.5262411,0.003786368668214535,587731185671471221,0.8136765,10.153897,-0.49795133,9.024563,8.96829,9.106405,-0.21360368,-0.4146526,0.10962952,-0.15251154,0.0,-4.383260231455525,1,8.595929,8.560210000000001,8.621025,8.590618,0.018947095,6149,35.54329336543005
3231,6154,59327,0.019505208,8.096691e-06,623.61096,6.07656,150.5685,3.6327797999999993,0.61717963,0.002728474286748833,587731186208342216,0.271377,10.112071,-0.0454237,9.4582405,9.385211,9.551635,-0.44304916,-0.63665694,-0.20579137,-0.42122415,0.0,-4.1868327514752295,1,8.995296000000002,8.984886,9.011073,8.99798,0.025984311,6154,74.25377718936821
3232,6155,59341,0.047481965,7.901852e-06,367.26257,5.3665743,97.762825,3.316329,0.57480294,0.004269982746938362,588015508199768177,0.6939386,9.518056,-0.74980706,9.91269,9.832254,10.008752,-0.07588634,-0.28558803,0.18842386,-0.048582084000000005,0.0,-4.341068757972827,1,8.939228,8.892135000000003,8.954454,8.923294,0.021275224,6155,46.05730241988987
3233,6156,59377,0.041679807,6.3688663e-06,1000.5453,9.332213,202.03723,4.098559,0.6948054,0.0019580409896610357,587731185671274603,0.8874424000000001,9.597864,-0.6079913,10.279981,10.199542,10.377776,0.38901836,0.23755988,0.6080434,0.4228016,0.0,-3.946000944495328,1,9.008558,9.000358,9.016759,9.008558,0.02565547,6156,27.446401141363236
3234,6157,59378,0.046532955,4.470426e-06,789.28937,8.576798,321.5078,4.93096,0.39004475,0.0033251676965692398,587731186208014401,0.2413592,9.335999,-0.16376945,9.17552,9.116896,9.243097,0.043837376,-0.17692302,0.3312217,0.07714934,0.0,-4.3239248786189455,1,8.618699000000001,8.598358000000001,8.671957,8.635158,0.018998863,6157,76.03322466900903
3235,6158,59381,0.04426238,8.968926000000001e-06,321.12485,4.264739499999999,83.67219,2.896353,0.5840928000000001,0.004195471060196935,588015508736704595,0.4875389,9.584902,-0.27598155,9.873736,9.80088,9.969148,-0.032166857,-0.24236308,0.21599115,-0.013185963,0.0,-4.292664891509819,1,8.977484,8.961517,8.993542999999997,8.97753,0.018343424,6158,60.821051430671815
3238,6170,59432,0.052402828,1.1287291e-05,167.57109,3.2030764,32.499990000000004,2.3181176,0.7123159,0.0062198675571222975,588015507662569554,0.7952388000000001,8.714221,-1.1282345,10.277939,10.184066,10.373774,0.03884907,-0.23308074,0.284694,0.02580662,0.0,-4.457087294260028,1,8.988093,8.960971,9.018724,8.989847,0.025496338,6170,37.32218327413009
3239,6171,59434,0.05501086,8.456557e-06,314.5032700000001,4.60522,66.012886,2.9941862,0.67799646,0.004344758979496239,587731185134075998,0.6127600999999999,8.879253,-0.8642481,10.252744,10.158895,10.348271,0.07332736,-0.100325644,0.2751969,0.08743563,0.0,-4.011984271881986,1,9.06398,9.045538,9.077935,9.061737,0.023580203,6171,52.21065514585831
3240,6172,59443,0.058564756,1.0876137e-05,98.40691,2.5520146,29.134940000000004,1.8750985,0.5286115,0.008921835798096706,587731185670815796,0.8959947,8.570592,-0.48354784,10.08123,9.992401,10.175785,-0.27474213,-0.5737498000000001,0.08664377,-0.24355301,0.0,-4.889020689362336,1,8.919714,8.853026,8.962205,8.907616,0.02294544,6172,26.36351692364796
3243,6177,59486,0.058013648,7.629989e-06,114.11925,2.3041205,37.084846,1.8999214,0.4881624,0.007771615527415249,588015508736245942,0.8759181,8.541455000000001,-0.2884846,9.21335,9.163094,9.287917,-0.26545793,-0.9284615,0.058333434,-0.43506402,0.0,-5.0997654591026835,1,8.580578,8.514486,8.655811,8.585149000000001,0.022030385,6177,28.846180633951516
3244,6178,59490,0.050767064,1.2248418e-05,81.15593,2.086456,18.289236,1.7469651999999998,0.6471246999999999,0.00968134167572872,587731185133748384,0.31395009999999995,8.162675,-0.9312208,9.788352,9.685891,9.890857,-0.5992012,-0.96257126,-0.24570554,-0.6041384,0.0,-4.898050013560304,1,8.688168,8.602808,8.770192999999999,8.686501,0.02041364,6178,71.70255607240904
3246,6182,59525,0.058991298,1.5037343e-05,627.7548,8.867577,104.20202,4.986992400000001,0.7799139,0.003597254454944876,587731187818037375,0.46888640000000004,8.040809,1.143486,10.888477,10.791281,10.993184,0.7999081,0.6208570999999999,1.0104072,0.81563216,0.0,-4.096686133367442,1,9.011173,8.997003999999997,9.048701,9.022852,0.023578301,6182,62.03796539626158
3247,6183,59531,0.055402808,7.5878047e-06,683.15607,8.122296,151.90077,4.530941,0.65295994,0.0031007834751803232,587731187818037405,0.4074736,8.092253,1.2015545,10.464736,10.381146,10.558348,0.57642746,0.4342827,0.7734310000000001,0.60385686,0.0,-3.852932735964957,1,9.083672,9.017458,9.094846,9.056152,0.02273446,6183,65.95377119857781
3249,6187,59560,0.05987637,8.732686e-06,290.22458,4.136394,75.95535,3.143446,0.5821758,0.004975002137641542,587731187281297506,0.18134360000000002,8.375652,0.7533979999999999,9.854935,9.788673,9.947222,0.17410733,-0.04057948,0.4400846,0.19975257,0.0,-4.369406592681913,1,8.983708,8.962694,8.995673,8.979183,0.020936925,6187,79.55196951249405
3250,6188,59568,0.055371415,6.936616e-06,329.01697,3.8764787,97.54063,2.6537824,0.5280328000000001,0.0038172817826463523,588015509809987757,0.3336815,8.589814,0.4975962,9.347103,9.278946,9.451641,-0.15489648,-0.3274116,0.10427796,-0.11156681,0.0,-4.173186818032319,1,8.730244,8.704305,8.748987,8.726646,0.02420139,6188,70.50761942476564
3254,6196,59609,0.041715384,1.0003513e-05,182.89676,3.0281596,48.41357,2.2937967999999995,0.5772389,0.005769683708372824,587731187281559639,0.8518106,8.880861,0.82878554,9.626542,9.542368,9.724126,-0.41081682,-0.6143081,-0.13022605,-0.37226707,0.0,-4.350742483904407,1,8.801052,8.734528,8.823174,8.778851,0.021897633,6196,31.590850282983094
3255,6197,59610,0.035437517,8.969869e-06,100.03916,2.238998,35.13876,2.348207,0.45438364,0.010750677202912687,588015510347055204,0.32529159999999996,8.961243,0.86935204,9.233614,9.168473,9.327734,-0.50853074,-1.301,-0.13079476,-0.7158974,0.0,-5.363454737949726,1,8.567267,8.378069,8.655659,8.516864,0.021530682,6197,71.01675758256088
3257,6202,59673,0.05583114,1.4576075e-05,97.63864,2.3110979,25.98227,2.0090656000000005,0.5749446,0.009345589150478327,587731187818430550,0.6314976,8.928678,1.1699773,9.975975,9.903396,10.067003,0.099999905,-0.23872828,0.43211937,0.09669554,0.0,-4.928692530381143,1,8.938363,8.867099000000003,8.990421000000003,8.928761,0.023676533,6202,50.839300624218936
3262,6214,59828,0.043066893,1.1317589e-05,155.32423,2.7380738,39.75213,2.3795466,0.59187883,0.006935840875657631,588015508737622136,0.7320473000000001,11.654478,-0.2211442,9.870906,9.791302,9.960859,-0.10842535,-0.35553270000000003,0.19352964,-0.081001535,0.0,-4.574474968322536,1,8.969555999999997,8.942022999999997,8.999065,8.970545,0.021503104,6214,42.94169786425705
3263,6215,59880,0.056768734,5.918485400000001e-06,487.98843,4.672987,148.76651,3.033202,0.51590437,0.002982361554834092,588015508200554593,0.6654321999999999,11.252035,-0.78972304,9.462756,9.392979,9.55935,-0.071428366,-0.2447198,0.17251477,-0.03610252,0.0,-4.142466906165452,1,8.832272,8.822389,8.846386,8.834387,0.01881491,6215,48.284508855898295
3264,6216,59890,0.043621503,1.7040169000000002e-05,109.49212,2.7321708,23.666183,2.2235997000000003,0.66525465,0.00912553031822275,587731185671995534,0.864273,11.342271,-0.43507957,10.4235735,10.326818,10.52175,-0.023102177,-0.32183385,0.30543488,-0.008199483,0.0,-4.7895541559418975,1,9.058169,8.988424,9.147013,9.0677185,0.015545585,6216,30.20020524837061
3274,6242,60230,0.04368808,1.1110071e-05,90.19378,1.9163911,26.07938,1.7892258,0.53887933,0.00901905476102115,587731186745999456,0.5981981,11.854149,0.33715862,9.991754,9.901645,10.101263,-0.8145036,-1.39691,-0.100543454,-0.7487267,0.0,-5.499460182350441,1,8.93187,8.86705,8.976714999999997,8.921883,0.021970637,6242,53.25904522578006
3275,6243,60234,0.054875527,6.899132e-06,174.9133,2.8064928,52.961983,2.1647642000000005,0.5188586,0.0057742147778321795,588015509274558549,0.19604770000000002,11.833433,0.14314857,9.072725,9.021061,9.1354475,-0.5103938,-0.7249999,-0.2646226,-0.49481124,0.0,-4.323028416868453,1,8.497478,8.320032000000001,8.571562,8.445797,0.021559943,6243,78.69406619465026
3277,6246,60266,0.05667993,4.9080395e-06,1183.914,9.443484,331.29346,4.431205,0.55310726,0.001892594764469803,587731186746065035,0.7673519,12.124286,0.25099877,9.479921,9.363205,9.653203,0.2379311,0.11906003,0.5199153000000001,0.31948766,0.0,-3.9041277976126034,1,8.729723,8.718779,8.739742999999999,8.729261,0.0178765,6246,39.88331631058602
3280,6263,60364,0.05518479,9.918583e-06,129.52626,2.1859891,34.8326,1.5546905,0.5703719,0.005573000058513529,587731186209915005,0.1741656,13.718004,-0.1070522,9.648483,9.574252,9.742494,-0.14442942,-0.40980396,0.1652319,-0.12228603,0.0,-4.710674801074078,1,8.906951,8.848545,8.933304,8.890924,0.026800422,6263,79.96989514901394
3282,6266,60379,0.041301206,6.4798487e-06,442.91055,4.342962,104.77276,2.624184,0.62606764,0.0027632960486375555,588015507664470156,0.2814687,13.050999999999998,-1.111268,9.678211,9.596252,9.772851,-0.199906,-0.36455396,0.01760567,-0.17347415,0.0,-4.0219173151248615,1,8.939402000000003,8.926160000000003,8.953669,8.939915,0.05183229,6266,73.65211911734127
3283,6267,60381,0.04654212,9.671249e-06,77.984344,2.8911486,25.830126,1.7130631999999997,0.47988093,0.010929438253015868,587731185135910926,0.7084680999999999,13.055916,-0.94327366,9.556049,9.46729,9.653454,-0.6489762,-1.0266949,-0.30277753,-0.6647361999999999,0.0,-4.975926886789521,1,8.655265,8.572425,8.717698,8.6450615,0.04543849,6267,44.88958796821908
3286,6272,60433,0.053161662,8.1136495e-06,165.34062,2.6380622,46.1989,2.0452456000000003,0.55374795,0.005710429023399181,587731185135780020,0.3515103,12.867237,-1.0146277,9.454234,9.391307,9.539619,-0.19352317,-0.4276951,0.089195915,-0.1692496,0.0,-4.504362399282014,1,8.738354,8.704260000000001,8.8077965,8.756028,0.042051300000000014,6272,69.42028033685814
3287,6273,60449,0.04445874,1.5451222e-05,93.8502,1.9691108,23.074177,1.6917603,0.609309,0.008142917500989503,587731186209521813,0.8304802,12.809647,-0.18622541,9.926588,9.841367,10.025276,-0.23934422,-0.5168181,0.07408538,-0.22136636,0.0,-4.693458280696271,1,8.919472,8.847787,8.968801,8.908294,0.03068019,6273,33.85190220697347
3288,6274,60450,0.05468725,7.3543679999999985e-06,661.9019,5.720345,180.27444,2.964045,0.56485945,0.00219709662413946,587731186209521845,0.6065854,12.858269,-0.10182189,9.511094,9.437413,9.611408,-0.20271344,-0.30360505,-0.059078358,-0.18134171,0.0,-3.3805660648742326,1,8.930024000000003,8.923171,8.936877,8.930024000000003,0.026889969,6274,52.65698743847121
3290,6280,60475,0.053471163,7.03215e-06,618.83966,5.10124,201.2312,3.1456683,0.4878828,0.002495726776693265,588015508201013361,0.4184093,12.369408,-0.7520395000000001,9.446951,9.349281,9.599484,-0.10986836,-0.25410196,0.13342105,-0.060340457,0.0,-4.012144326151657,1,8.843788,8.828278,8.855061,8.841669,0.03650401,6280,65.26579938332883
3291,6281,60479,0.04454385,1.0894091e-05,167.74365,2.3110185000000003,46.419952,1.9016323,0.5579414,0.005194362845720822,587731186209390719,0.8332291,12.510329,-0.13241667,10.084228,10.018418,10.17218,0.28837934,-0.030746955,0.59999985,0.28462645,0.0,-4.852562290670875,1,8.988764,8.948661999999997,9.012364,8.980513,0.032510817000000004,6281,33.568112216612036
3292,6282,60483,0.042468008,1.1739484e-05,70.38781,1.6189343,25.825615,1.7297171000000002,0.43544677,0.011284146177871249,588015508200947798,0.8383539000000001,12.139661,-0.7372086999999999,9.40446,9.338511,9.497035,-0.34672716,-0.9463234,0.016442971,-0.46494022,0.0,-5.294388840443661,1,8.801994,8.705691,8.863987,8.784839999999999,0.026538387000000004,6282,33.03329842644129
3294,6285,60488,0.044356443,7.0681717000000015e-06,645.6759599999998,5.3563876,170.6026,3.0943072,0.578029,0.002288663708206878,588015508737949750,0.7184397,12.453075,-0.36591262,9.967635,9.886895,10.074692,0.1769776,-0.08293500000000001,0.5033613,0.21021314,0.0,-4.654398151368409,1,9.010037,9.003204,9.0168705,9.010037,0.031585798,6285,44.074191018594824
3295,6286,60489,0.044413567,7.851398e-06,131.49641,1.9705765,38.63408,1.74127,0.5319433000000001,0.006060465311248317,588015508737884312,0.48239940000000003,12.30364,-0.40887293,9.49104,9.399365,9.615955,-0.6419644,-1.1441313,-0.14203551,-0.6430834,0.0,-5.140732918536147,1,8.579019,8.453823,8.623788000000001,8.538805,0.02470659,6286,61.15777178273236
3298,6292,60539,0.043335874,6.771911e-06,225.93947000000003,2.7009053,56.919113,1.9429079,0.59873396,0.003956994466420999,588015510348431508,0.5574058000000001,12.132002,1.0133705,9.691425,9.620976,9.784463,-0.09767971,-0.30727246,0.17410272,-0.06658487,0.0,-4.395220338404765,1,8.767911,8.746476,8.831087,8.788782000000001,0.024912052,6292,56.123419296162226
3299,6293,60548,0.034721262999999995,7.794632e-06,110.09219,1.7845855,37.377,1.5656036,0.4691521,0.006622377829146211,588015509274361882,0.557721,11.388329,0.18157795,9.309826,9.233162,9.398959,-1.6255617,-1.827191,-1.2385322,-1.5328616000000002,0.0,-4.387440083141029,1,8.836988,8.803885000000003,8.886275999999997,8.845081,0.016050346,6293,56.101664227541
3300,6294,60568,0.042238556,1.2268945000000004e-05,44.67638,1.4665204,11.361328,1.1689614,0.59464884,0.011927644743087391,587731187283001561,0.4374157,12.267627,0.7657778000000001,9.188006,9.114376,9.286427,-0.5169781,-0.86556286,-0.17558822,-0.5205755,0.0,-4.999618322708064,1,8.487475,8.29895,8.616710000000001,8.45783,0.022666372,6294,64.06089147449863
3301,6295,60580,0.043785058,7.9198835e-06,188.1872,2.3429582000000004,47.112038,1.7475811,0.6014581999999999,0.004254134533263743,588015509811626044,0.9078786,12.260052,0.5246447,9.346477,9.26212,9.444029,-0.60877395,-0.84226793,-0.33117965,-0.5867238,0.0,-4.3918519234191224,1,8.696603999999999,8.660476,8.73126,8.695867999999999,0.023331005,6295,24.786183533659102
3302,6296,60606,0.015263352,6.715775e-06,129.40607,2.4223237,39.067566,1.9454172,0.52013826,0.0069749894087111075,588015510348693596,0.4570765000000001,12.715061,0.8512079,9.004966,8.922964,9.103,-0.9919643,-1.285204,-0.70066947,-0.99293673,0.0,-4.725682001905524,1,8.348978,8.2306385,8.480257,8.355447999999999,0.02386081,6296,62.80138031237964
3303,6297,60628,0.042640306,1.0442362e-05,86.17778,1.833739,23.188515,1.5574609,0.57012236,0.008233323751560965,588015510348693626,0.5883719000000001,12.784273,0.88955766,9.3386,9.241118,9.454071,-1.1285713,-1.5158536,-0.6519533000000001,-1.0839034,0.0,-4.994416269014586,1,8.72644,8.650555,8.813968,8.732262,0.02347871,6297,53.95844178826536
3305,6300,60648,0.05437297,1.0284785e-05,164.70644,2.6174314,32.837776,1.7859832999999998,0.7003368000000001,0.004906148706607518,588015509275082827,0.6768718,13.026243,0.11119563,10.303816,10.215478,10.400209,0.19832069,-0.029207757,0.48585862,0.22832543,0.0,-4.489992316200676,1,8.982683999999997,8.939160000000003,8.998052000000003,8.968606,0.025062593,6300,47.40032455582333
3306,6301,60657,0.03462642,1.0121186e-05,194.00201,2.617551,57.72144300000001,2.093662,0.52646905,0.005000647015766318,587731186746589285,0.3500034,13.238404,0.38816118,9.677779,9.605209,9.775855,-0.24790075,-0.85374993,0.13136093,-0.3611945,0.0,-5.2693176098730685,1,8.859119,8.842295,8.9205885,8.881441,0.024943976,6301,69.51247692600872
3307,6302,60682,0.046357725,6.2601216e-06,245.1641,4.0162580000000005,69.39413,2.1910374,0.54813415,0.0043726257193058855,588015509812215907,0.379598,13.678259,0.5986701,9.543298,9.47693,9.6346245,-0.14760572,-0.38177422,0.15956800000000002,-0.11110311,0.0,-4.544494071374522,1,8.862016,8.826122999999997,8.88068,8.853401,0.026156055,6302,67.69121592031652
3308,6303,60686,0.033656638,1.4041842e-05,49.978035,1.4947292,13.139416,1.5376635,0.5802031,0.013791291216310128,587731187820331163,0.9564087,13.288885999999998,1.1444149,9.62462,9.531458,9.7334,-0.682775,-1.2647540000000002,-0.17410716,-0.7194305999999999,0.0,-5.504266814341473,1,8.618153,8.4913225,8.732128999999999,8.611725999999999,0.022795267,6303,16.979618337184814
3309,6304,60691,0.04364579,6.287341e-06,235.72581,2.798419,80.6929,2.2532527,0.46557182,0.004510916606010912,587731187820331125,0.299973,13.198621,1.1852897,9.188499,9.125382,9.276736,-0.6103556,-0.79331595,-0.3760417,-0.5846788,0.0,-4.1269772437578585,1,8.605131,8.580316999999999,8.656183,8.61825,0.023535047000000003,6304,72.54401855107635
3311,6307,60704,0.04326646,8.5714155e-06,112.02203,2.0976357000000005,29.958178000000004,1.7662392,0.57278806,0.007184547567156069,587731186746916999,0.5682691999999999,14.030199,0.3112824,9.089157,9.01363,9.200002,-0.41813725,-0.6449206999999999,-0.09115638,-0.36803854,0.0,-4.564578926789369,1,8.38675,8.195122,8.569132000000002,8.382127,0.02295627,6307,55.37038021602234
3313,6310,60723,0.05299343,7.287155799999998e-06,257.40588,3.4191706,79.2462,2.127642,0.51164,0.0040050648562439724,588015510349021320,0.8171093,13.539603,0.9282724,9.560976,9.503115,9.639264,0.054857306,-0.20630614,0.3675977,0.08064578,0.0,-4.696734479414814,1,8.807707,8.73881,8.825412,8.782110000000001,0.02323257,6310,35.20353822128357
3314,6311,60724,0.04478323,6.676064e-06,300.98566,3.683226,92.66109,2.2062023,0.5116484,0.003579192823560601,588015510349021291,0.36133509999999996,13.469663,1.0079728,9.306426,9.246992,9.39602,-0.2201964,-0.42900294,0.040291384,-0.19435579,0.0,-4.331666773427067,1,8.666388000000001,8.646281,8.694289999999999,8.670286,0.022563603,6311,68.81778825735086
3321,6339,60874,0.055156056,9.797893e-06,140.34972,2.5318668,39.476025,1.8633134,0.5508781,0.006172538476422854,587731186209915005,0.5125973,13.718004,-0.1070522,9.648059,9.573827,9.742057,-0.14910035,-0.42451918,0.153315,-0.13560209,0.0,-4.708226536132746,1,8.839898,8.799644,8.869406,8.834525,0.026800422,6339,59.163010020374195
3323,6342,60891,0.04651432,1.2726256e-05,81.59517,3.5502198,25.788872,1.9922296,0.5002321,0.012169963062488322,587731185135910926,0.3876574,13.055916,-0.94327366,9.5556965,9.46676,9.653139,-0.59704906,-0.9470966,-0.2574866,-0.6022916,0.0,-4.904314504288078,1,8.807934,8.722508,8.8662405,8.794374000000001,0.04543849,6342,67.19118569765806
3328,6352,60972,0.054687824,7.3899832e-06,653.9373,5.264943,192.8837,3.042317,0.5302406,0.002268471369676477,587731186209521845,0.19998770000000002,12.858269,-0.10182189,9.511094,9.437413,9.611408,-0.27119154,-0.38282445,-0.10489505,-0.24385975,0.0,-3.5493625088397582,1,8.9300785,8.923189,8.936969,8.9300785,0.026889969,6352,78.4637602365621
3329,6353,60974,0.05595736,8.379045e-06,271.30405,3.0385807,71.17564,2.1558993,0.5811248999999999,0.003679454298765032,587731185672650852,0.5654969,12.76757,-0.4867988,9.903355,9.833649,9.993736,0.10999994,-0.12725411,0.3882353,0.13049059999999998,0.0,-4.483615287010344,1,9.004903,8.985448,9.015354,9.000401,0.0457709,6353,55.56319595096267
3331,6356,60991,0.042710625,1.4386861e-05,66.45175,2.827506,23.188612,2.5179857999999995,0.45723167,0.017674556207356217,588015508200947793,0.8222978000000001,12.120701,-0.7179977,10.007568,9.912204,10.096866,-1.3874015,-1.7108796999999998,-0.9935484,-1.3522141,0.0,-4.771239330812704,1,8.69957,8.560977000000001,8.813533999999997,8.687256,0.025560232,6356,34.684521735627655
3332,6357,60992,0.04250501,1.3518687e-05,71.95421,1.8601398,16.650644,1.7336831,0.6356252,0.010781708284479836,588015508200947798,0.6665432,12.139661,-0.7372086999999999,9.40506,9.339044,9.497791,-0.32912263,-0.8203485999999999,0.028655041000000006,-0.39584678,0.0,-5.177763016293696,1,8.761532,8.640695,8.851030999999997,8.745863,0.026538387000000004,6357,48.19917532774005
3334,6360,61000,0.044540107,1.2427223e-05,158.0732,2.36437,39.989895,1.909248,0.596908,0.005496917436917894,587731186209390719,0.39104829999999996,12.510329,-0.13241667,10.084197,10.018406,10.172148,0.28510287,-0.03288025,0.59549755,0.28130865,0.0,-4.833475413114567,1,8.937092,8.920544,8.980857,8.950700999999997,0.032510817000000004,6360,66.9802565750992
3335,6361,61002,0.044372704000000006,6.6841026e-06,646.6833,5.3512144,173.14542,2.9862368,0.57228065,0.002224353594317558,588015508737949750,0.3263462,12.453075,-0.36591262,9.967665,9.887333,10.075178,0.16141989999999998,-0.105199926,0.51824325,0.20652166,0.0,-4.693638066171261,1,9.010049,9.003176,9.016922,9.010049,0.031585798,6361,70.95284593100443
3336,6362,61007,0.055317365,6.8533964e-06,100.00254,2.5047352000000003,27.471245,1.6949055,0.56113267,0.007944108290580629,588015507664076864,0.4370809,12.096145,-1.0740236,9.407535,9.345099,9.492362,-0.25351435,-0.69032246,0.08730959,-0.30150643,0.0,-5.033658205222221,1,8.531079,8.282489,8.630481,8.456485,0.028156282,6362,64.08222112681963
3338,6366,61041,0.04333635,7.884612e-06,207.69147,2.6139317,53.20908000000001,1.982784,0.5914329,0.0043762012042496,588015510348431508,0.7683671,12.132002,1.0133705,9.691426,9.620976,9.784463,-0.101927936,-0.33374542,0.18626963,-0.0737379,0.0,-4.508277669023341,1,8.825137,8.803834,8.861292,8.832563,0.024912052,6366,39.792518546988425
3340,6369,61101,0.043773126,7.6156803e-06,175.23201,2.180492,43.861103,1.5859632,0.6015339,0.0041568850251306345,588015509811626044,0.6812411999999999,12.260052,0.5246447,9.346171,9.261821,9.443844,-0.62721354,-0.8630952,-0.3445512,-0.6038232,0.0,-4.424304934390995,1,8.657406,8.610222,8.703799,8.657011,0.023331005,6369,47.059288908873455
3341,6370,61117,0.015263611000000003,8.235856e-06,141.81516000000005,2.1997821,47.30643,2.0981512,0.47680247,0.006807002272500732,588015510348693596,0.36124829999999997,12.715061,0.8512079,9.004966,8.922968,9.103,-0.99615383,-1.2934977,-0.70163536,-0.9975665,0.0,-4.729380005177429,1,8.373853,8.202755999999999,8.524678999999999,8.363717999999999,0.02386081,6370,68.8231217964063
3342,6371,61137,0.0426049,1.1055635e-05,90.365295,1.9514084,27.74292,1.8146487,0.5128495,0.009184177961520877,588015510348693626,0.8641825999999999,12.784273,0.88955766,9.337419,9.240386,9.452606,-1.1384847,-1.5488142,-0.6453846999999999,-1.0970993999999998,0.0,-5.027412078720476,1,8.826931,8.767178,8.873503,8.82034,0.02347871,6371,30.210500480685024
3344,6374,61163,0.054331113,1.0685771e-05,164.50595,2.8818536,38.0102,2.0281742,0.6362814999999999,0.00563554940363097,588015509275082827,0.3218764,13.026243,0.11119563,10.3029995,10.214946,10.399446,0.13994175,-0.123744294,0.45888177,0.16756874,0.0,-4.668942014937887,1,9.005637,8.964521000000003,9.029342,8.996931,0.025062593,6374,71.22356037677143
3345,6375,61173,0.034629527,1.1267957e-05,188.2946,2.5729446,54.134663,2.0817652,0.5413624,0.005095629851156153,587731186746589285,0.6258286999999999,13.238404,0.38816118,9.677861,9.605285,9.775879,-0.24957983,-0.8689655000000001,0.13302468,-0.3679704,0.0,-5.304322461171525,1,8.867147000000003,8.846728,8.885858,8.866292999999997,0.024943976,6375,51.256962289313975
3346,6376,61192,0.04633162,5.6927834000000016e-06,205.65034,3.2612514,68.66929,2.036078,0.4763669,0.0048761676469605796,588015509812215907,0.5661965,13.678259,0.5986701,9.542804,9.475998,9.634251,-0.15448555,-0.40127128,0.14494386,-0.12816371,0.0,-4.5838883187298105,1,8.819362,8.802810000000003,8.867425,8.835117,0.026156055,6376,55.5145802792436
3347,6377,61196,0.04364343,6.1427713e-06,233.39497000000003,3.2189128,75.27656999999998,2.757312,0.49143165,0.005482365133494342,587731187820331125,0.1999878,13.198621,1.1852897,9.18842,9.125287,9.276617,-0.59229964,-0.76753914,-0.36624548,-0.5668923,0.0,-4.08845930231137,1,8.612564,8.579362,8.662773,8.621067,0.023535047000000003,6377,78.46375438885102
3348,6378,61200,0.033642318,1.8630917e-05,48.26833,1.6846302,15.509392000000002,1.6713737000000002,0.4930675,0.01580719349407978,587731187820331163,0.6210889,13.288885999999998,1.1444149,9.624392,9.530978,9.73313,-0.667233,-1.2408046999999998,-0.17018352,-0.7054941,0.0,-5.491940362752278,1,8.594526,8.472211,8.712238000000001,8.592224,0.022795267,6378,51.60430460529541
3351,6386,61233,0.041733567,1.0895327e-05,239.90842,3.5377555,59.89689300000001,2.5709364,0.6026412,0.004921039104254328,587731187820462112,0.6303551,13.563912,1.0777259,10.003297,9.925929,10.094853,-0.015070336,-0.2923527,0.28190055,-0.0052260756,0.0,-4.659082585324147,1,9.000986,8.984364999999997,9.045586,9.014976,0.02527905,6386,50.92367396852724
3360,6415,61385,0.05519286,7.118767e-06,142.84313999999995,1.4587125,36.79386,1.1198780000000002,0.589084,0.003591366226345187,587731186209915005,0.6883126,13.718004,-0.1070522,9.648606,9.574434,9.742522,-0.14712653,-0.4035546,0.15883987,-0.12235736,0.0,-4.658750380710656,1,8.860909,8.820216,8.8748045,8.84751,0.026800422,6415,46.50331547978534
3361,6416,61386,0.048847705,5.0524313e-06,272.8724,1.8041846,88.66145999999998,1.3239625,0.48822471,0.0023044883876644703,588015508738474129,0.9413869,13.733038,-0.32891676,9.036384,8.968993,9.114531,-0.07464368,-0.3294216,0.31616548,-0.0066280663,0.0,-4.66129681761648,1,8.160244,8.053432,8.312824,8.183128,0.02507281,6416,19.714212111147006
3362,6417,61394,0.046556696,8.170152e-06,81.684074,1.395497,22.03521,1.1858538,0.5690202,0.006614963674144404,587731185135910926,0.2579322,13.055916,-0.94327366,9.556247,9.467821,9.653532,-0.6038194,-0.92862064,-0.27599987,-0.60231024,0.0,-4.816337229546754,1,8.694128,8.655283,8.736018,8.69565,0.04543849,6417,75.0525984899702
3363,6418,61396,0.041292846,7.766720000000001e-06,457.71927,2.8743434,110.033264,1.7741035,0.6190751999999999,0.0018064779004005047,588015507664470156,0.765698,13.050999999999998,-1.111268,9.678086,9.596119,9.77284,-0.21529503,-0.37908906,-0.0061068605,-0.19259796,0.0,-3.9720995844954414,1,8.949747,8.942771,8.956724000000003,8.949747,0.05183229,6418,40.03087078590165
