,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ID,SAMPLE,AGCNR,SDSS,OBJID,SPECOBJID,PLATEID,MJD,FIBERID,RA,DEC,Z_SDSS,LUMDIST,INCL,NUVR_GEXT,D25_G,R50_R,R50KPC,R50_Z,R50_NUV,R50_NUV_ERR,R50_SFR,R50_SFR_ERR,MASS,MASS_ERR,MUST,CINDX,SFR_SDSS,SFR_SED,SFR_BEST,SFR_ERR,SFR_CASE,SFR_IR,SFR_IR_ERR,SSFR,DELTAMS_P10,DELTAMS_S16,DELTAMS_W12,DELTAMS_W14,D4000,N2HA,O3HB,BALMER,BALMER_ERR,AGNCLASS,Z_PP04_N2,Z_PP04_O3N2,Z_MZR,Z_FIBER,HISRC,ZHI,W50COR,LOGMHI,LOGMHIMS,HICONF,GROUPID,ENVIRONMENT,NGROUP,LOGMHALO,LOGRNORM,FLAG_CO,XCO,XCO_G12,XCO_A16,XCO_A16_ERR,ICO,ICO_ERR,ICO_COR,ICO_COR_ERR,F_RECOV,LCO,LCO_ERR,LCO_COR,LCO_COR_ERR,RMS_CO,SN_CO,WCO,WCO_FLAG,Z_CO,WCO_TFR,WCO_TFR_ERR,WCO_TFR_FLAG,LOGMH2,LOGMH2_ERR,LIMLOGMH2,MH2_ERR,LOGMH2MS,LOGRMOL,FLAGRMOL,FLAG_CO21,ICO21,ICO21_ERR,ICO21_COR,LCO21,LCO21_ERR,LCO21_COR,RMS_CO21,SN_CO21,WCO21,WCO21_FLAG,Z_CO21,FLAG_APEX,QUAL_APEX,ICO_APEX,LCO_APEX,RMS_APEX,SN_APEX,WCO_APEX,ZCO_APEX,FLAG_IRAS,LIR,IRCOL,FLAG_PACS,WEIGHT,LOGLCO,LOGLCO_COR,LOGLCO_ERR,LOGLCO_COR_ERR,LOGLCO21,LOGLCO21_ERR
40,40,41,336,32568,H,721344,J085857.78+285406.0,588017979411398847,544601773466189824,1934,53357,462,134.74075,28.90168,0.04253999888896942,188.10452,60.337498,2.03,42.3851,5.58,4.681907700000001,4.88,7.222992,0.0,7.496672,0.0,10.359000000000002,0.0833025,8.336403,2.26,0.6069201,7.2782655,5.2814045,0.31990713,1,2.8477497000000005,0.04288836,-9.636250500000001,0.39964944,0.60575265,0.39251804,0.25435466,0.0,-0.47138673,-0.6171760000000001,0.6698392,0.00997282,1,8.659546,8.776652,8.749943,9.084149,0,0.0,0.0,0.0,0.0,0.0,41411,2,2,-99.0,-1.7822031000000005,1,4.35,3.670731,3.4027429,1.2927923000000001,1.76,0.16257478,2.1249105999999998,0.37432575,0.82827014,893839360.0,99684584.0,1079164000.0,190106300.0,0.0009814000000000001,21.65439,317.97357,1,0.042423199999999994,338.67706,8.301815,1.0,9.564917,0.1698068,0.0,1435778200.0,-0.7940835999999999,0.0,0,1,1.96,0.41548297,3.2815452000000005,313209020.0,66394396.0,524392640.0,0.0016640000000000001,14.233541,317.4896,1,0.042539999999999994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.650775999999999,0.46018519999999996,0,0.8002016,8.951260000000003,9.033088000000001,0.04843428,0.07650562400000001,8.495834260665022,0.09206222672673772
41,41,42,342,26151,H,190317,J095908.76+130333.6,587738411398987852,491120230219644928,1744,53055,321,149.78651000000005,13.05936,0.03618999943137169,159.28433,79.92075,2.62,70.1739,8.32,5.984012,6.41,13.275703,0.0,13.010309,0.0,10.324000000000002,0.086090565,8.198366,2.17,0.32869008,10.039199,6.854164599999999,3.8192034,9,6.854164599999999,0.0,-9.488046,0.54435444,0.7328967,0.53731865,0.37030044,0.0,-0.49275749999999996,0.007855024,0.77476686,0.016581138999999998,1,8.637356,8.569803,8.745068,8.890027,1,0.036038,437.0,10.29,-0.034,0.0,-99,-1,0,0.0,-99.0,1,4.35,6.721261,7.525286,2.8590560000000003,2.63,0.29573792,3.4816157999999997,0.65269405,0.7553964,963615040.0,143443180.0,1275641600.0,239142900.0,0.002405,12.654656,346.20282000000014,1,0.03603512,0.0,0.0,0.0,9.982252,0.17207529,0.0,3803525400.0,-0.34174868,-0.30774784,1,1,2.37,0.65520346,4.554933,273229440.0,75536230.0,525123100.0,0.005746,5.239369,287.31436,1,0.03619,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.870339999999999,0.2946565,0,0.8002016,8.983903999999997,9.105729,0.06464882,0.08141663,8.43652749201062,0.12006381110606112
42,42,43,343,23577,H,6206,J110949.30+124617.3,588017704535785482,451713832662859776,1604,53078,416,167.45541,12.77148,0.04259999841451645,188.37807,38.17098,1.86,44.0702,4.9,4.1168575,4.25,6.972597599999999,0.0,7.114453299999999,0.0,10.437000000000001,0.08169937,8.533303,2.27,0.6362101,16.018692,11.709047,0.43533140000000003,1,6.3550277,0.07925259,-9.368478999999999,0.6752206999999999,0.92180455,0.68405324,0.6140498000000001,0.0,-0.46489012,-0.57081604,0.68320286,0.0076847505,1,8.666437,8.763896,8.759552000000001,9.066195500000001,0,0.0,0.0,0.0,0.0,0.0,-2147483648,-1,0,-99.0,-inf,1,4.35,3.8102427000000003,3.720554,1.4135374,2.03,0.21441078,2.464023,0.4520379,0.8238559000000001,1033903700.0,132549900.0,1254956900.0,230228380.0,0.002104,14.500656,205.24622,1,0.042608213,0.0,0.0,0.0,9.669236,0.17125747,0.0,1841201800.0,-0.7677638000000001,0.0,0,1,2.58,0.60633355,4.437750299999999,413461500.0,97168840.0,711177860.0,0.005178,8.102780000000001,175.3061,1,0.0426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.6425135999999999,9.01448,9.098628999999999,0.055678003,0.07967359,8.616435075881318,0.10206486220588849
43,43,44,344,48369,H,211365,J111113.01+284242.8,587741532784361479,623698113911062528,2215,53793,315,167.80421,28.7119,0.02930999919772148,128.34927,26.537770000000002,3.99,20.2271,1.02,0.5990679,0.99,9.5811615,0.0,7.8577266,0.0,10.315999999999999,0.10879707,9.988798,2.05,1.4041101,6.8457550000000005,4.6738725,0.062034785999999995,9,4.413224,0.0,-9.646322999999999,0.38527685,0.5698615,0.38452554,0.21069762,0.0,-0.29290813,-0.56702703,0.9053029,0.0064103436,1,8.875457,8.817718,8.743908,9.179655,0,0.0,0.0,0.0,0.0,0.0,1521,0,12,-99.0,-0.6860607,1,1.0,1.0,1.0,0.37992656,10.8,0.8985346,11.067065,1.8983113999999999,0.9758684999999999,2586458600.0,220508500.0,2650417400.0,454620740.0,0.00299,43.77515800000001,315.64545,1,0.029210617999999997,314.48114,7.625764999999999,1.0,9.423314,0.16890986,0.0,1030824640.0,-0.8926857,0.0,0,1,12.4,2.5518978,13.1374,934404200.0,192298720.0,989971140.0,0.007587999999999998,20.615710999999997,291.30093,1,0.029310000000000006,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.164017,0.6220238,0,0.8002016,9.412705,9.423314,0.037025772,0.074493654,8.970534781858142,0.08937703081071177
44,44,45,346,12533,H,212260,J113116.03+043908.7,588010878755930178,235820651946967040,837,52642,184,172.8168,4.65244,0.033100001513957984,145.35303000000005,23.555982999999998,1.79,37.2571,6.51,4.2982855,5.66,9.121675999999999,0.0,10.491468,0.0,10.09,0.08275175,8.146759,2.05,0.52590007,5.7165523,3.9194355000000014,0.26372463,1,1.8862938999999999,0.029251599999999996,-9.496777,0.51222295,0.5926246000000001,0.4609334,0.15421236,0.0,-0.48342650000000004,-0.9119488000000001,0.6274566,0.009369994,1,8.646955,8.867125999999997,8.704243,9.171121000000001,0,0.0,0.0,0.0,0.0,0.0,11604,2,3,-99.0,-1.0792853,1,4.35,2.8174102000000003,3.1490357,1.1964023000000001,1.54,0.15274690000000002,2.1525383,0.38708553,0.71543443,471267550.0,65335532.0,658715260.0,118455100.0,0.002219,17.055007999999994,76.76671,1,0.033121046,66.35723,6.257324,0.0,9.316875,0.17053020000000002,0.0,814502600.0,-0.7731249,0.0,0,1,1.77,0.37796095,4.077954,170432130.0,36393610.0,392663500.0,0.003438,13.365259,68.79072,1,0.0331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.437381,0.3051724,0,0.72500116,8.673267,8.818698,0.06020966,0.07809807,8.231551471688443,0.0927380535556236
45,45,46,347,30332,H,220480,J122312.26+142320.2,587738568703869023,497595790491910144,1767,53436,184,185.80109,14.38896,0.04247000068426132,187.78543,44.05439000000001,2.01,50.9945,6.71,5.6212405999999975,5.37,10.783214,0.0,10.734973,0.0,10.494000000000002,0.08251905400000001,8.389653,2.16,0.9335901,13.698737,8.435694,0.35504347,1,4.5405126,0.058515925,-9.56788,0.48152,0.7588902,0.50221425,0.48443317,0.0,-0.49403122,-0.8835153,0.7004296,0.008949285,1,8.636057000000001,8.854633999999997,8.765423,9.221449,0,0.0,0.0,0.0,0.0,0.0,2785,0,8,-99.0,-0.57786185,1,4.35,2.922237,3.1676486,1.2034738,3.08,0.29636493,4.156313,0.7406959,0.7410414000000001,1559021200.0,202435040.0,2103824800.0,374922270.0,0.0021420000000000002,18.703032999999998,274.02377,1,0.042414855,286.3405,27.124107000000002,0.0,9.823747000000001,0.1702096,0.0,2611839200.0,-0.6702539000000001,0.0,0,1,2.56,0.67157394,5.482745599999999,407730000.0,106961260.0,873234300.0,0.005915999999999999,5.890624,250.17897000000002,1,0.04247,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.721807499999999,0.46929133,0,0.6425135999999999,9.192852,9.3230095,0.056392062,0.07739554,8.610372667191982,0.11393001494964562
46,46,47,350,25327,H,230405,J133224.23+110622.8,588017569779744827,478454254550384640,1699,53148,47,203.10098,11.10636,0.03144000098109245,137.89413000000002,46.58876,2.26,41.5628,2.93,1.8411973999999998,3.1,3.9077578,0.0,4.192383,0.0,10.033,0.12472534,8.655631,3.0,0.7547701,5.2888885000000005,24.906874,0.53793085,1,6.323608,0.07154397,-8.636681,1.3666186000000002,1.4230201999999998,1.3056569,0.97958046,0.0,-0.45651218,-0.080028184,0.6584575,0.0055404953,1,8.675425,8.609525,8.692317999999998,9.015989,0,0.0,0.0,0.0,0.0,0.0,34800,1,1,-99.0,-2.370299,1,1.0,1.0,1.0,0.37992656,17.8,1.4342808,19.24459,3.2768257000000003,0.92493516,4910307000.0,427771170.0,5308812000.0,903944960.0,0.002104,103.83695,307.7475,1,0.03171914,295.43973,5.0959873,0.0,9.7249975,0.16867012,0.0,2061823000.0,-0.30800265,0.0,0,1,46.3,9.264513,59.05694200000001,4018842400.0,804160200.0,5126146000.0,0.003557,160.13293000000004,306.32516,1,0.031439999999999996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.119672999999999,0.6607495,0,0.72500116,9.691108999999999,9.7249975,0.03783443,0.073948435,9.604100975549494,0.08690122743460041
47,47,48,353,44718,H,231517,J135034.46+292222.4,587739607562321938,595832353155186688,2116,53854,302,207.64362,29.37289,0.038279999047517776,168.7417,42.96585,2.83,43.2924,5.46,4.1434393,5.5,9.008567,0.0,10.359726,0.0,10.454,0.09215164,8.414759,2.4,0.7271201,11.654127,5.2847004,0.320797,1,3.5854477999999994,0.044427417000000004,-9.73098,0.31442016,0.5700776999999999,0.33163053,0.2773303,0.0,-0.49478826,-0.6685718,0.6683647,0.013794851,1,8.635285000000001,8.78561,8.761406,9.13583,0,0.0,0.0,0.0,0.0,0.0,43922,2,2,-99.0,-1.0893786,1,4.35,3.5758245000000004,3.2622359,1.2394100000000001,3.01,0.2794569000000001,3.7514005,0.6617772,0.80236703,1235201800.0,142926660.0,1539447400.0,271570900.0,0.001902,21.224813,257.73535,1,0.03829593,295.45816,1.90208,1.0,9.70088,0.1698552,0.0,1964149900.0,-0.75312024,0.0,0,1,3.97,0.83529055,7.226843,512617300.0,107855010.0,933149800.0,0.003428,15.306159,265.40976,1,0.03828,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.579552,0.37118644,0,0.6425135999999999,9.091738000000001,9.187365,0.05025273,0.07661304,8.709793258827847,0.09137583863950756
48,48,49,354,44710,H,230764,J135156.88+291844.6,587739607562453006,595832352962248704,2116,53854,256,207.98705,29.31239,0.035539999604225166,156.34872,47.26644,3.98,38.3495,6.0,4.2411804,5.97,29.80102,0.0,28.702704999999998,0.0,10.16,0.10211706,8.1112,2.05,0.2696901,14.452935,9.8676,0.18663438,9,9.481987,0.0,-9.165789,0.85021126,0.9613174000000001,0.81036484,0.5353796,0.0,-0.47588834,-0.6049614999999999,0.6109991,0.007508910699999999,1,8.654811,8.771303,8.717875999999999,9.080033,0,0.0,0.0,0.0,0.0,0.0,2355,0,9,-99.0,-0.45340297,1,4.35,3.7285983999999996,3.6848257000000006,1.3999631000000001,0.56,0.09618557,0.7150253000000001,0.16305318,0.78318906,197811220.0,43381664.0,252571490.0,57595984.0,0.001354,6.579306,183.20126000000002,1,0.035755932000000004,80.42343000000002,18.428074,0.0,8.9688015,0.18107824,0.0,388046200.0,-1.1911986,0.0,0,1,0.532,0.17784709,1.0171139,59129730.0,19767010.0,113048250.0,0.0029690000000000003,3.7331152000000003,106.80951999999999,1,0.035539999999999995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.6814768,8.296251,8.402385,0.09524444,0.09903579,7.771805895914752,0.14518421387559857
49,49,50,355,13666,H,230915,J140008.99+040450.8,587729158436225121,241167374546370560,856,52339,45,210.0375,4.08078,0.040460001677274704,178.63597,40.500523,1.52,24.965999999999998,3.31,2.6480186000000003,2.95,4.5581484,0.0,5.061328400000002,0.0,10.175,0.16231775,8.630989999999999,2.21,1.02057,9.725132,12.296448,0.37498453,1,5.086954,0.05967036,-9.08522,0.9322792,1.0501448999999998,0.8897569,0.6236395,0.0,-0.4222326,-0.30347383,0.6429764,0.0053712125,1,8.713413000000001,8.691997,8.720642,9.02,0,0.0,0.0,0.0,0.0,0.0,127840,1,1,-99.0,-4.0691986,1,4.35,4.70181,5.012493,1.9043792000000002,1.95,0.19925933,2.1551342,0.39115313,0.9048161,894928060.0,101067576.0,989071800.0,179514830.0,0.001564,15.729757999999999,291.2739,1,0.040369697,0.0,0.0,0.0,9.695282,0.17086373,0.0,1950507300.0,-0.4797186,0.0,0,1,3.57,0.7372251999999999,4.861582299999999,515529020.0,106459656.0,702041150.0,0.002598,19.445601999999997,231.50753999999998,1,0.04046,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.900766,0.65217394,0,0.6814768,8.951788,8.995228,0.0490465,0.0788237,8.712253117478177,0.08968426480844553
50,50,51,356,44942,H,231607,J140205.90+260339.1,587739829273493554,596958243545153536,2120,53852,81,210.52461,26.06089,0.032930001616477966,144.58835,47.781483,2.17,57.0827,6.27,4.1194,4.92,9.740302,0.0,9.709547,0.0,10.444,0.086149216,8.626758,2.18,0.7700100999999999,9.918096,8.356758000000001,0.36574850000000003,1,3.5291447999999996,0.041767507999999995,-9.521962,0.522437,0.77274585,0.54366404,0.48048604,0.0,-0.28509632,-0.5294051,0.7290784,0.0069633173,1,8.886251,8.808178,8.76033,9.099977,0,0.0,0.0,0.0,0.0,0.0,393193,1,1,-99.0,-4.095001,1,4.35,3.3474529000000004,3.1864482999999995,1.2106164,3.22,0.32808027,4.1768790000000005,0.757401,0.77091056,975197500.0,128888110.0,1264994400.0,229383710.0,0.002361,15.848633,343.30962999999997,1,0.03303748,351.1412,36.80787700000001,0.0,9.605395,0.17083038,0.0,1585536100.0,-0.83860475,0.0,0,1,3.02,0.72464985,5.963083999999999,287789600.0,69055200.0,568249540.0,0.0050869999999999995,7.542899,287.18625,1,0.03293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.662175,0.47634408,0,0.6425135999999999,8.989092999999997,9.102089,0.057399035,0.07875139999999999,8.45907509556229,0.10420908992793843
51,51,52,359,1137,H,241511,J142314.68+005842.0,587722984440135708,86071545650216960,305,51613,383,215.81118999999998,0.97835,0.040070001035928726,176.86368000000004,27.209571999999998,1.86,38.8365,7.52,5.9608225999999975,6.61,9.14029,0.0,9.418664999999999,0.0,10.279000000000002,0.08360958,8.042241,1.99,0.4732201,6.513715299999999,3.6116587999999994,0.26744637,1,1.5835713,0.027934926000000002,-9.721293,0.30660582,0.4731157999999999,0.28588068,0.085093684,0.0,-0.40159833,-0.647203,0.654049,0.012133091,1,8.737244,8.808593,8.738308,9.119211,0,0.0,0.0,0.0,0.0,0.0,-2147483648,-1,0,-99.0,-inf,1,4.35,3.3433976000000003,3.0713147999999997,1.166874,1.16,0.11927442,1.3402833,0.24374194,0.86548865,522052000.0,62021424.0,603187600.0,109694810.0,0.0018399999999999998,15.481054,76.882774,1,0.040134497000000005,76.53171999999998,7.5118684999999985,0.0,9.2677765,0.17093597,0.0,729164740.0,-1.0112236,0.0,0,1,1.71,0.3548367,2.6220633999999996,242149340.0,50247644.0,371304640.0,0.002675,18.080242000000002,57.954333999999996,1,0.04007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.6598229,8.717713,8.780453,0.051595554,0.078980155,8.38408328967515,0.09011907493879207
52,52,53,360,24973,H,240495,J143518.37+350707.2,587736941983236102,463254710749495296,1645,53172,491,218.82655,35.11868,0.02850000001490116,124.72721000000001,27.889670000000002,2.69,47.5051,5.37,3.069741,5.04,6.0736756,0.0,24.43221,0.0,10.614,0.086120605,8.896705,2.24,0.6729501,15.528129999999999,12.440313,0.36201042,1,8.18957,0.091209814,-9.519169,0.54223084,0.88783824,0.60311794,0.6960286,0.0,-0.3861412,-0.58601445,0.64405924,0.01872616,1,8.755581,8.793959,8.774422,9.116009,0,0.0,0.0,0.0,0.0,0.0,15484,2,3,-99.0,-0.9366495000000001,1,1.0,1.0,1.0,0.37992656,7.36,0.600518,9.384147,1.60239,0.7843015,1665854500.0,173301470.0,2123997600.0,362683230.0,0.003013,62.34506,71.17102,1,0.02854376,65.95915,1.4459556,0.0,9.327154,0.1687621,0.0,825362560.0,-1.2868462999999999,0.0,0,1,5.7,1.1627871,10.931745,405943330.0,82811520.0,778538400.0,0.006029,24.883026,66.92719,1,0.0285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.022765,0.51699466,0,0.5257021,9.221637,9.327154,0.045180343,0.07415795,8.608465409966112,0.08859509078279663
53,53,54,361,1221,H,240492,J143525.34+002003.6,588848900466540666,86353124578557952,306,51637,591,218.85558999999998,0.33433,0.034549999982118614,151.88275,16.940075,2.1,23.4287,3.62,2.4905136000000003,3.39,4.432641,0.0,6.048890599999999,0.0,10.204,0.09078836400000001,8.67026,2.04,0.7647001,6.617118,6.8412914,0.2929007,1,3.7063508,0.04341445,-9.368862,0.65153766,0.78265166,0.6218483,0.37090984,0.0,-0.3285474,-0.51503366,0.6640215,0.005436733399999999,1,8.827708,8.789675,8.725849,9.122542,0,0.0,0.0,0.0,0.0,0.0,19115,2,2,-99.0,-1.5298479999999999,1,4.35,3.5335722,3.3489777999999997,1.2723657,3.25,0.2896387,3.723625,0.64968777,0.8728054,1084401000.0,110725010.0,1242431600.0,216776030.0,0.002397,25.463324,131.4469,1,0.03463477,133.24205,7.218704,0.0,9.6191845,0.16947867,0.0,1623735300.0,-0.5848156999999999,0.0,0,1,5.55,1.147275,8.335391,582681100.0,120449620.0,875112500.0,0.005673,19.133429,121.20613999999999,1,0.03455,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.68432,0.59386504,0,0.6598229,9.03519,9.094273,0.044344533,0.0757745,8.76543093142664,0.08977570289021483
